artist_name,artist_url,date,datetime,difficulty,duration,hits,id,part,preset_id,rating,song_name,tab_url,tonality_name,tp_version,tracks,tuning,type,type_name,version,version_description,votes
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1243382401,2009-05-26,,,113553.0,829217,album,0.0,4.85617,Blink 182,https://tabs.ultimate-guitar.com/tab/blink-182/blink_182_chords_829217,,0.0,,Standard,Chords,Chords,1.0,,22
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1072051200,2003-12-21,,,175975.0,98130,album,0.0,3.14033,Blink 182,https://tabs.ultimate-guitar.com/tab/blink-182/blink_182_tabs_98130,,0.0,,Standard,Tabs,Tab,1.0,,64
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1072224000,2003-12-23,,,22707.0,98477,album,0.0,3.18834,Blink 182,https://tabs.ultimate-guitar.com/tab/blink-182/blink_182_tabs_98477,,0.0,,Standard,Tabs,Tab,2.0,,31
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1146700801,2006-05-03,,,45437.0,361802,album,0.0,3.97796,Blink 182,https://tabs.ultimate-guitar.com/tab/blink-182/blink_182_tabs_361802,,0.0,,Standard,Tabs,Tab,3.0,,24
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1246233601,2009-06-28,,,8425.0,842383,album,0.0,3.90065,Blink 182,https://tabs.ultimate-guitar.com/tab/blink-182/blink_182_tabs_842383,,0.0,,Standard,Tabs,Tab,4.0,,3
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1069718400,2003-11-24,,,42202.0,95629,album,0.0,4.3588,Blink 182,https://tabs.ultimate-guitar.com/tab/blink-182/blink_182_bass_95629,,0.0,,Standard,Bass Tabs,Bass,1.0,,26
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1092096000,2004-08-09,,,5016.0,131440,album,0.0,3.6004699999999996,Blink 182,https://tabs.ultimate-guitar.com/tab/blink-182/blink_182_bass_131440,,0.0,,Standard,Bass Tabs,Bass,2.0,,6
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1145836801,2006-04-23,intermediate,,15240.0,357788,album,0.0,4.43863,Blink 182,https://tabs.ultimate-guitar.com/tab/blink-182/blink_182_bass_357788,,0.0,,Standard,Bass Tabs,Bass,3.0,,23
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1239148801,2009-04-07,,,3020.0,810484,album,0.0,0.0,Blink 182,https://tabs.ultimate-guitar.com/tab/blink-182/blink_182_bass_810484,,0.0,,Standard,Bass Tabs,Bass,4.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1243382401,2009-05-26,,,2155.0,1325020,album,0.0,0.0,Blink 182,https://tabs.ultimate-guitar.com/tab/blink-182/blink_182_ukulele_1325020,,0.0,,G C E A,Ukulele Chords,Ukulele,1.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1243641601,2009-05-29,,,8492.0,830844,album,0.0,4.6291400000000005,Buddha,https://tabs.ultimate-guitar.com/tab/blink-182/buddha_chords_830844,,0.0,,Standard,Chords,Chords,1.0,,4
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1074729600,2004-01-21,,,17969.0,101933,album,0.0,3.7837,Buddha,https://tabs.ultimate-guitar.com/tab/blink-182/buddha_tabs_101933,,0.0,,Standard,Tabs,Tab,1.0,,9
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1109548800,2005-02-27,,,6343.0,167702,album,0.0,4.4255,Buddha,https://tabs.ultimate-guitar.com/tab/blink-182/buddha_bass_167702,,0.0,,Standard,Bass Tabs,Bass,1.0,,5
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1243641601,2009-05-29,,,255.0,1325114,album,0.0,0.0,Buddha,https://tabs.ultimate-guitar.com/tab/blink-182/buddha_ukulele_1325114,,0.0,,G C E A,Ukulele Chords,Ukulele,1.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1468221089,2016-07-11,,,10880.0,1858387,album,2267.0,4.7602400000000005,California,https://tabs.ultimate-guitar.com/tab/blink-182/california_chords_1858387,,0.0,,Standard,Chords,Chords,1.0,,12
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1468663089,2016-07-16,,,2338.0,1860783,album,2267.0,4.48629,California,https://tabs.ultimate-guitar.com/tab/blink-182/california_chords_1860783,,0.0,,Standard,Chords,Chords,2.0,,4
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1467756199,2016-07-05,,,16658.0,1857833,album,2267.0,4.62023,California,https://tabs.ultimate-guitar.com/tab/blink-182/california_tabs_1857833,,0.0,,Standard,Tabs,Tab,1.0,,17
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1505427416,2017-09-14,novice,,17905.0,2150077,album,2267.0,4.5505,California,https://tabs.ultimate-guitar.com/tab/blink-182/california_bass_2150077,,0.0,,Standard,Bass Tabs,Bass,1.0,,5
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1505384008,2017-09-14,intermediate,,985.0,2148907,album,0.0,0.0,California Deluxe Edition,https://tabs.ultimate-guitar.com/tab/blink-182/california_deluxe_edition_tabs_2148907,,0.0,,Standard,Tabs,Tab,1.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1532344355,2018-07-23,,,64.0,2432729,album,0.0,0.0,California Deluxe Edition,https://tabs.ultimate-guitar.com/tab/blink-182/california_deluxe_edition_bass_2432729,,0.0,,Standard,Bass Tabs,Bass,1.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1243382401,2009-05-26,,,10364.0,829258,album,0.0,4.763999999999999,Cheshire Cat,https://tabs.ultimate-guitar.com/tab/blink-182/cheshire_cat_chords_829258,,0.0,,Standard,Chords,Chords,1.0,,8
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1073606400,2004-01-08,,,29176.0,99552,album,0.0,4.27021,Cheshire Cat,https://tabs.ultimate-guitar.com/tab/blink-182/cheshire_cat_tabs_99552,,0.0,,Standard,Tabs,Tab,1.0,,17
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1092614400,2004-08-15,,,8886.0,132033,album,0.0,4.3782,Cheshire Cat,https://tabs.ultimate-guitar.com/tab/blink-182/cheshire_cat_bass_132033,,0.0,,Standard,Bass Tabs,Bass,1.0,,6
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1243382401,2009-05-26,,,350.0,1325028,album,0.0,0.0,Cheshire Cat,https://tabs.ultimate-guitar.com/tab/blink-182/cheshire_cat_ukulele_1325028,,0.0,,G C E A,Ukulele Chords,Ukulele,1.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1358208001,2013-01-14,,,8165.0,1207865,album,15853.0,4.40065,Dogs Eating Dogs,https://tabs.ultimate-guitar.com/tab/blink-182/dogs_eating_dogs_chords_1207865,,0.0,,Standard,Chords,Chords,1.0,,3
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1243382401,2009-05-26,,,21370.0,829255,album,0.0,4.7403699999999995,Dude Ranch,https://tabs.ultimate-guitar.com/tab/blink-182/dude_ranch_chords_829255,,0.0,,Standard,Chords,Chords,1.0,,7
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1073865600,2004-01-11,,,57092.0,100369,album,0.0,4.29243,Dude Ranch,https://tabs.ultimate-guitar.com/tab/blink-182/dude_ranch_tabs_100369,,0.0,,Standard,Tabs,Tab,1.0,,36
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1140393601,2006-02-19,intermediate,,4530.0,334588,album,0.0,3.734,Dude Ranch,https://tabs.ultimate-guitar.com/tab/blink-182/dude_ranch_tabs_334588,,0.0,,Standard,Tabs,Tab,2.0,,3
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1098662400,2004-10-24,,,6711.0,142767,album,0.0,3.4893300000000003,Dude Ranch,https://tabs.ultimate-guitar.com/tab/blink-182/dude_ranch_bass_142767,,0.0,,Standard,Bass Tabs,Bass,1.0,,6
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1105488000,2005-01-11,,,8034.0,157293,album,0.0,3.7127800000000004,Dude Ranch,https://tabs.ultimate-guitar.com/tab/blink-182/dude_ranch_bass_157293,,0.0,,Standard,Bass Tabs,Bass,2.0,,13
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1243382401,2009-05-26,,,685.0,1325027,album,0.0,0.0,Dude Ranch,https://tabs.ultimate-guitar.com/tab/blink-182/dude_ranch_ukulele_1325027,,0.0,,G C E A,Ukulele Chords,Ukulele,1.0,,0
Blink-182,,1216252801,2008-07-16,,35:28,,705064,,,4.36024,Enema Of The State,https://www.ultimate-guitar.com/pro/?utm_source=UltimateGuitar&utm_medium=Artists&utm_campaign=UG+Artists&artist=Blink-182&song=Enema%20Of%20The%20State,,,"Distortion Guitar (x4), Electric Guitar (clean), Electric Bass (pick), Drums, Electric Grand Piano",,,,,,12
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1255046401,2009-10-08,,,34040.0,881523,album,0.0,4.6858900000000006,Enema Of The State,https://tabs.ultimate-guitar.com/tab/blink-182/enema_of_the_state_chords_881523,,0.0,,Standard,Chords,Chords,1.0,,18
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1021680000,2002-05-17,,,52566.0,30263,album,0.0,3.27422,Enema Of The State,https://tabs.ultimate-guitar.com/tab/blink-182/enema_of_the_state_tabs_30263,,0.0,,Standard,Tabs,Tab,1.0,,24
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1021852800,2002-05-19,,,11703.0,30420,album,0.0,3.33773,Enema Of The State,https://tabs.ultimate-guitar.com/tab/blink-182/enema_of_the_state_tabs_30420,,0.0,,Standard,Tabs,Tab,2.0,,13
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1023580800,2002-06-08,,,2865.0,31542,album,0.0,3.367,Enema Of The State,https://tabs.ultimate-guitar.com/tab/blink-182/enema_of_the_state_tabs_31542,,0.0,,Standard,Tabs,Tab,3.0,,9
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1077148800,2004-02-18,,,65128.0,105669,album,0.0,4.3723,Enema Of The State,https://tabs.ultimate-guitar.com/tab/blink-182/enema_of_the_state_tabs_105669,,0.0,,Standard,Tabs,Tab,4.0,,33
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1140393601,2006-02-19,intermediate,,2286.0,335057,album,0.0,0.0,Enema Of The State,https://tabs.ultimate-guitar.com/tab/blink-182/enema_of_the_state_tabs_335057,,0.0,,Standard,Tabs,Tab,5.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1146182401,2006-04-27,,,12542.0,359461,album,0.0,4.14139,Enema Of The State,https://tabs.ultimate-guitar.com/tab/blink-182/enema_of_the_state_tabs_359461,,0.0,,Standard,Tabs,Tab,6.0,,14
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1216252801,2008-07-16,,,18312.0,705064,album,0.0,4.36024,Enema Of The State,https://tabs.ultimate-guitar.com/tab/blink-182/enema_of_the_state_guitar_pro_705064,,1.0,,Standard,Pro,Guitar Pro,1.0,,12
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1258588801,2009-11-18,intermediate,,2269.0,893549,album,0.0,0.0,Enema Of The State,https://tabs.ultimate-guitar.com/tab/blink-182/enema_of_the_state_guitar_pro_893549,,2.0,,Standard,Pro,Guitar Pro,2.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1090627200,2004-07-23,,,23395.0,128474,album,0.0,4.22696,Enema Of The State,https://tabs.ultimate-guitar.com/tab/blink-182/enema_of_the_state_bass_128474,,0.0,,Standard,Bass Tabs,Bass,1.0,,12
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1121126400,2005-07-11,,,3124.0,197267,album,0.0,3.3782,Enema Of The State,https://tabs.ultimate-guitar.com/tab/blink-182/enema_of_the_state_bass_197267,,0.0,,Standard,Bass Tabs,Bass,2.0,,6
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1460195650,2016-04-09,,,298.0,1834104,album,0.0,0.0,Enema Of The State,https://tabs.ultimate-guitar.com/tab/blink-182/enema_of_the_state_bass_1834104,,0.0,,Standard,Bass Tabs,Bass,3.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1255046401,2009-10-08,,,1020.0,1329309,album,0.0,0.0,Enema Of The State,https://tabs.ultimate-guitar.com/tab/blink-182/enema_of_the_state_ukulele_1329309,,0.0,,G C E A,Ukulele Chords,Ukulele,1.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1164326401,2006-11-23,,,79823.0,438835,album,0.0,4.20783,Greatest Hits,https://tabs.ultimate-guitar.com/tab/blink-182/greatest_hits_tabs_438835,,0.0,,Standard,Tabs,Tab,1.0,,23
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1149811201,2006-06-08,advanced,,13443.0,375456,album,0.0,3.6708199999999995,Greatest Hits,https://tabs.ultimate-guitar.com/tab/blink-182/greatest_hits_bass_375456,,0.0,,Standard,Bass Tabs,Bass,1.0,,14
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1155686401,2006-08-15,intermediate,,7719.0,401996,album,0.0,4.2590699999999995,Greatest Hits,https://tabs.ultimate-guitar.com/tab/blink-182/greatest_hits_bass_401996,,0.0,,Standard,Bass Tabs,Bass,2.0,,14
Blink-182,,1187913601,2007-08-23,,21:09,,568232,,,3.4255,Greatest Hits Part 1,https://www.ultimate-guitar.com/pro/?utm_source=UltimateGuitar&utm_medium=Artists&utm_campaign=UG+Artists&artist=Blink-182&song=Greatest%20Hits%20Part%201,,,"Distortion Guitar, Slap Bass 1, Drums (x2), Electric Guitar (clean), Alto Sax, Tenor Sax",,,,,,5
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1187913601,2007-08-23,,,9500.0,568232,album,0.0,3.4255,Greatest Hits Part 1,https://tabs.ultimate-guitar.com/tab/blink-182/greatest_hits_part_1_guitar_pro_568232,,1.0,,Standard,Pro,Guitar Pro,1.0,,5
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1091404800,2004-08-01,,,15997.0,129591,album,0.0,3.52242,Mark Tom And Travis Show,https://tabs.ultimate-guitar.com/tab/blink-182/mark_tom_and_travis_show_tabs_129591,,0.0,,Standard,Tabs,Tab,1.0,,15
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1140220801,2006-02-17,intermediate,,10416.0,334233,album,0.0,3.94041,Mark Tom And Travis Show,https://tabs.ultimate-guitar.com/tab/blink-182/mark_tom_and_travis_show_tabs_334233,,0.0,,Standard,Tabs,Tab,2.0,,7
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1062028800,2003-08-27,,,5328.0,61000,album,0.0,2.67017,Mark Tom And Travis Show,https://tabs.ultimate-guitar.com/tab/blink-182/mark_tom_and_travis_show_bass_61000,,0.0,,Standard,Bass Tabs,Bass,1.0,,17
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1317340801,2011-09-29,,,28164.0,1096809,album,0.0,4.763999999999999,Neighborhoods,https://tabs.ultimate-guitar.com/tab/blink-182/neighborhoods_chords_1096809,,0.0,,Standard,Chords,Chords,1.0,,8
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1316995201,2011-09-25,intermediate,,9689.0,1095782,album,0.0,3.3782,Neighborhoods,https://tabs.ultimate-guitar.com/tab/blink-182/neighborhoods_bass_1095782,,0.0,,Standard,Bass Tabs,Bass,1.0,,6
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1331251201,2012-03-08,,,4063.0,1136670,album,0.0,4.343430000000001,Neighborhoods,https://tabs.ultimate-guitar.com/tab/blink-182/neighborhoods_bass_1136670,,0.0,,Standard,Bass Tabs,Bass,2.0,,4
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1317340801,2011-09-29,,,544.0,1363878,album,0.0,0.0,Neighborhoods,https://tabs.ultimate-guitar.com/tab/blink-182/neighborhoods_ukulele_1363878,,0.0,,G C E A,Ukulele Chords,Ukulele,1.0,,0
Blink-182,,1258934401,2009-11-22,,38:36,,894710,,,4.54038,Take Off Your Pants And Jacket,https://www.ultimate-guitar.com/pro/?utm_source=UltimateGuitar&utm_medium=Artists&utm_campaign=UG+Artists&artist=Blink-182&song=Take%20Off%20Your%20Pants%20And%20Jacket,,,"Distortion Guitar (x5), Electric Bass (pick), Drums",,,,,,7
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1223424001,2008-10-07,,,47375.0,741210,album,0.0,4.49495,Take Off Your Pants And Jacket,https://tabs.ultimate-guitar.com/tab/blink-182/take_off_your_pants_and_jacket_chords_741210,,0.0,,Standard,Chords,Chords,1.0,,16
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1454197281,2016-01-30,,,841.0,1810459,album,0.0,0.0,Take Off Your Pants And Jacket,https://tabs.ultimate-guitar.com/tab/blink-182/take_off_your_pants_and_jacket_chords_1810459,,0.0,,Standard,Chords,Chords,2.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1004486400,2001-10-30,,,11480.0,18094,album,0.0,3.12653,Take Off Your Pants And Jacket,https://tabs.ultimate-guitar.com/tab/blink-182/take_off_your_pants_and_jacket_tabs_18094,,0.0,,Standard,Tabs,Tab,1.0,,16
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1020556800,2002-05-04,,,83519.0,29297,album,0.0,4.122319999999999,Take Off Your Pants And Jacket,https://tabs.ultimate-guitar.com/tab/blink-182/take_off_your_pants_and_jacket_tabs_29297,,0.0,,Standard,Tabs,Tab,2.0,,33
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1258934401,2009-11-22,intermediate,,10591.0,894710,album,0.0,4.54038,Take Off Your Pants And Jacket,https://tabs.ultimate-guitar.com/tab/blink-182/take_off_your_pants_and_jacket_guitar_pro_894710,,1.0,,Standard,Pro,Guitar Pro,1.0,,7
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1050624000,2003-04-17,,,16978.0,49918,album,0.0,4.20019,Take Off Your Pants And Jacket,https://tabs.ultimate-guitar.com/tab/blink-182/take_off_your_pants_and_jacket_bass_49918,,0.0,,Standard,Bass Tabs,Bass,1.0,,19
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1051056000,2003-04-22,,,1886.0,50022,album,0.0,3.62914,Take Off Your Pants And Jacket,https://tabs.ultimate-guitar.com/tab/blink-182/take_off_your_pants_and_jacket_bass_50022,,0.0,,Standard,Bass Tabs,Bass,2.0,,4
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1166486401,2006-12-18,,,11660.0,448952,album,0.0,4.24043,Take Off Your Pants And Jacket,https://tabs.ultimate-guitar.com/tab/blink-182/take_off_your_pants_and_jacket_bass_448952,,0.0,,Standard,Bass Tabs,Bass,3.0,,7
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1434821325,2015-06-20,,,932.0,1746398,album,0.0,4.56735,Take Off Your Pants And Jacket,https://tabs.ultimate-guitar.com/tab/blink-182/take_off_your_pants_and_jacket_bass_1746398,,0.0,,Standard,Bass Tabs,Bass,4.0,,3
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1223424001,2008-10-07,,,814.0,1314909,album,0.0,0.0,Take Off Your Pants And Jacket,https://tabs.ultimate-guitar.com/tab/blink-182/take_off_your_pants_and_jacket_ukulele_1314909,,0.0,,G C E A,Ukulele Chords,Ukulele,1.0,,0
Blink-182,,1154995201,2006-08-07,,1:17,,398902,,,4.05771,13 Miles,https://www.ultimate-guitar.com/pro/?utm_source=UltimateGuitar&utm_medium=Artists&utm_campaign=UG+Artists&artist=Blink-182&song=13%20Miles,,,"Tenor Sax, Electric Guitar (jazz) (x2)",,,,,,4
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1432893512,2015-05-29,novice,,395.0,1740314,,0.0,0.0,13 Miles,https://tabs.ultimate-guitar.com/tab/blink-182/13_miles_chords_1740314,,0.0,,Standard,Chords,Chords,1.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1073865600,2004-01-11,,,5929.0,100589,,0.0,4.21855,13 Miles,https://tabs.ultimate-guitar.com/tab/blink-182/13_miles_tabs_100589,,0.0,,Standard,Tabs,Tab,1.0,,8
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,978307200,2000-12-31,,,1992.0,215343,,0.0,3.4893300000000003,13 Miles,https://tabs.ultimate-guitar.com/tab/blink-182/13_miles_guitar_pro_215343,,1.0,,Standard,Pro,Guitar Pro,1.0,,6
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1154995201,2006-08-07,,,1882.0,398902,,0.0,4.05771,13 Miles,https://tabs.ultimate-guitar.com/tab/blink-182/13_miles_guitar_pro_398902,,2.0,,Standard,Pro,Guitar Pro,2.0,,4
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1315785601,2011-09-11,novice,,228.0,1091946,,0.0,0.0,13 Miles,https://tabs.ultimate-guitar.com/tab/blink-182/13_miles_guitar_pro_1091946,,3.0,,Standard,Pro,Guitar Pro,3.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1004486400,2001-10-30,,,1691.0,18057,,0.0,4.58218,13 Miles,https://tabs.ultimate-guitar.com/tab/blink-182/13_miles_bass_18057,,0.0,,Standard,Bass Tabs,Bass,1.0,,8
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1004486400,2001-10-30,,,107.0,1253359,,0.0,0.0,13 Miles,https://tabs.ultimate-guitar.com/tab/blink-182/13_miles_ukulele_1253359,,0.0,,G C E A,Ukulele Chords,Ukulele,1.0,,0
Blink-182,,978307200,2000-12-31,,4:08,,215344,,,4.21855,21 Days,https://www.ultimate-guitar.com/pro/?utm_source=UltimateGuitar&utm_medium=Artists&utm_campaign=UG+Artists&artist=Blink-182&song=21%20Days,,,"Electric Guitar (clean), Distortion Guitar, Electric Bass (pick), Drums",,,,,,8
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1243209601,2009-05-24,,,4625.0,828832,,0.0,4.772,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_chords_828832,,0.0,,Standard,Chords,Chords,1.0,,4
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1016236800,2002-03-15,,,1790.0,25476,intro,0.0,3.58218,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_tabs_25476,,0.0,,Standard,Tabs,Tab,1.0,,8
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1086566400,2004-06-06,,,2004.0,120641,intro,0.0,3.9338,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_tabs_120641,,0.0,,Standard,Tabs,Tab,2.0,,6
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1004486400,2001-10-30,,,8925.0,17975,,0.0,3.95035,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_tabs_17975,,0.0,,Standard,Tabs,Tab,1.0,,9
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1102291200,2004-12-05,,,1287.0,149696,,0.0,4.0505,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_tabs_149696,,0.0,,Standard,Tabs,Tab,2.0,,5
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1132876801,2005-11-24,novice,,3121.0,274039,,0.0,4.1404,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_tabs_274039,,0.0,,Standard,Tabs,Tab,3.0,,7
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1247529601,2009-07-13,,,10880.0,848292,,0.0,4.9202,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_tabs_848292,,0.0,,Standard,Tabs,Tab,4.0,,17
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,978307200,2000-12-31,,,4269.0,215344,,0.0,4.21855,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_guitar_pro_215344,,2.0,,Standard,Pro,Guitar Pro,1.0,,8
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1153785601,2006-07-24,,,513.0,392694,,0.0,2.772,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_guitar_pro_392694,,3.0,,Standard,Pro,Guitar Pro,2.0,,4
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1315785601,2011-09-11,novice,,285.0,1091948,,0.0,0.0,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_guitar_pro_1091948,,4.0,,Standard,Pro,Guitar Pro,3.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,978307200,2000-12-31,,,703.0,296963,,0.0,0.0,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_power_296963,,1.0,,Standard,Power,Power,1.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1004486400,2001-10-30,,,5067.0,18047,,0.0,4.3782,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_bass_18047,,0.0,,Standard,Bass Tabs,Bass,1.0,,6
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1018656000,2002-04-12,,,1362.0,27498,,0.0,3.4862900000000003,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_bass_27498,,0.0,,Standard,Bass Tabs,Bass,2.0,,4
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1251158401,2009-08-24,,,724.0,865378,,0.0,0.0,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_drums_865378,,0.0,,Standard,Drum Tabs,Drums,1.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1243209601,2009-05-24,,,199.0,1324961,,0.0,0.0,21 Days,https://tabs.ultimate-guitar.com/tab/blink-182/21_days_ukulele_1324961,,0.0,,G C E A,Ukulele Chords,Ukulele,1.0,,0
Blink-182,,1498295766,2017-06-24,,4:13,,2065233,,,4.734,6 8,https://www.ultimate-guitar.com/pro/?utm_source=UltimateGuitar&utm_medium=Artists&utm_campaign=UG+Artists&artist=Blink-182&song=6%208,,,"Distortion Guitar (x2), Electric Bass (finger), Drums",,,,,,3
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1493395942,2017-04-28,novice,,1279.0,1988009,,0.0,4.763999999999999,6 8,https://tabs.ultimate-guitar.com/tab/blink-182/6_8_chords_1988009,,0.0,,Drop D,Chords,Chords,1.0,,8
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1496084936,2017-05-29,,,1666.0,2009961,,0.0,0.0,6 8,https://tabs.ultimate-guitar.com/tab/blink-182/6_8_chords_2009961,,0.0,,Standard,Chords,Chords,2.0,,0
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1493469878,2017-04-29,intermediate,,661.0,1988331,,0.0,4.343430000000001,6 8,https://tabs.ultimate-guitar.com/tab/blink-182/6_8_tabs_1988331,,0.0,,Drop D,Tabs,Tab,1.0,,4
Blink-182,https://www.ultimate-guitar.com/artist/blink-182_1930,1493495662,2017-04-29,intermediate,,3475.0,1988751,,0.0,4.54038,6 8,https://tabs.ultimate-guitar.com/tab/blink-182/6_8_tabs_1988751,,0.0,,Drop D,Tabs,Tab,2.0,"Full tab of Blink 182's song 6-8, including lead overdubs. Please rate or comment.",7
